date,location,type,redd_count,salmon_count,depth_m,pot_depth_m,velocity,percent_fine_substrate,percent_small_substrate,percent_medium_substrate,percent_large_substrate,percent_boulder,redd_width_m,redd_length_m,latitude,longitude
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,0.52,0.56,1.8700788,5,10,30,50,5,1.4,2.3,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,1,0.48,0.54,2.6246720000000003,10,15,20,50,5,1.1,1.9,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,0.46,0.5,2.5590552,10,10,35,30,15,1.5,1.9,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,0.46,0.48,1.0826772,5,10,50,30,5,1,2.5,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,Trailer Park,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,2,0.54,0.6,NA,30,30,30,10,0,1.3,2.4,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,1,0.35,0.41,NA,10,40,40,10,0,1.1,2.3,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,1,0.3,0.28,NA,10,20,30,30,10,0.8,1.4,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,0.64,0.68,NA,0,40,30,30,0,1.2,1.8,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,0.52,0.59,NA,10,30,30,30,0,1,1.8,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,0.32,0.4,NA,10,30,30,30,0,0.9,1.5,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,0.57,0.6,NA,10,30,40,20,0,1.3,2.3,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,1,0.19,0.29,NA,30,30,20,10,10,0.6,1.3,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,0.35,0.4,NA,10,40,30,20,0,0.9,2.1,NA,NA
2019-10-30,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,0.36,0.41,NA,10,40,30,20,0,1.1,1.6,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,0.39,0.45,NA,0,20,40,30,10,1.3,2.4,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,0.16,0.31,NA,0,20,40,30,10,1.1,1.8,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,0.17,0.32,NA,10,40,30,20,0,1,2.4,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,0.12,0.21,NA,10,30,30,20,10,1.2,2.5,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,0.35,0.44,NA,50,30,10,10,0,1.1,1.8,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,1,0.34,0.42,NA,10,30,30,30,0,1,1.5,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,2,0.19,0.32,NA,20,30,30,10,0,1,1.7,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,0.67,0.7,NA,5,15,80,0,0,2.3,3.9,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,0.6,0.68,NA,10,10,50,30,0,1.6,2.9,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,0.7,0.76,NA,0,60,40,0,0,1.6,2.8,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,0.4,0.62,NA,0,90,10,0,0,1.3,1.6,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,0.52,0.74,NA,5,50,45,0,0,1.9,2.4,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,0.12,0.3,NA,5,60,30,5,0,1.3,2.2,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,1.04,0.92,NA,0,10,70,20,0,2.3,3,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,0.72,0.77,NA,5,70,10,10,5,2,2.8,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,0.84,0.86,NA,0,70,30,0,0,2,3.4,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Hatchery,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,1,0.1,0.22,NA,5,60,30,5,0,1.7,2.2,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,1,0.14,0.36,NA,5,65,30,0,0,1.2,2,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
